"subject" "activity" "signal" "mean"
8 "WALKING" "tBodyGyromeanX" 0.00359053897160142
8 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" 0.00359053897160142
8 "WALKING_UPSTAIRS" "tBodyGyromeanX" 0.00359053897160142
9 "LAYING" "tBodyGyromeanX" -0.0701318154561458
9 "SITTING" "tBodyGyromeanX" -0.0701318154561458
9 "STANDING" "tBodyGyromeanX" -0.0701318154561458
9 "WALKING" "tBodyGyromeanX" -0.0701318154561458
9 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0701318154561458
9 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0701318154561458
10 "LAYING" "tBodyGyromeanX" -0.0185023695936054
10 "SITTING" "tBodyGyromeanX" -0.0185023695936054
10 "STANDING" "tBodyGyromeanX" -0.0185023695936054
10 "WALKING" "tBodyGyromeanX" -0.0185023695936054
10 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0185023695936054
10 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0185023695936054
11 "LAYING" "tBodyGyromeanX" -0.0547328440272468
11 "SITTING" "tBodyGyromeanX" -0.0547328440272468
11 "STANDING" "tBodyGyromeanX" -0.0547328440272468
11 "WALKING" "tBodyGyromeanX" -0.0547328440272468
11 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0547328440272468
11 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0547328440272468
12 "LAYING" "tBodyGyromeanX" -0.0628663472537188
12 "SITTING" "tBodyGyromeanX" -0.0628663472537188
12 "STANDING" "tBodyGyromeanX" -0.0628663472537188
12 "WALKING" "tBodyGyromeanX" -0.0628663472537188
12 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0628663472537188
12 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0628663472537188
13 "LAYING" "tBodyGyromeanX" -0.0562470618980061
13 "SITTING" "tBodyGyromeanX" -0.0562470618980061
13 "STANDING" "tBodyGyromeanX" -0.0562470618980061
13 "WALKING" "tBodyGyromeanX" -0.0562470618980061
13 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0562470618980061
13 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0562470618980061
14 "LAYING" "tBodyGyromeanX" 0.000253671358297214
14 "SITTING" "tBodyGyromeanX" 0.000253671358297214
14 "STANDING" "tBodyGyromeanX" 0.000253671358297214
14 "WALKING" "tBodyGyromeanX" 0.000253671358297214
14 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" 0.000253671358297214
14 "WALKING_UPSTAIRS" "tBodyGyromeanX" 0.000253671358297214
15 "LAYING" "tBodyGyromeanX" -0.0281278780610671
15 "SITTING" "tBodyGyromeanX" -0.0281278780610671
15 "STANDING" "tBodyGyromeanX" -0.0281278780610671
15 "WALKING" "tBodyGyromeanX" -0.0281278780610671
15 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0281278780610671
15 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0281278780610671
16 "LAYING" "tBodyGyromeanX" -0.0122341446725137
16 "SITTING" "tBodyGyromeanX" -0.0122341446725137
16 "STANDING" "tBodyGyromeanX" -0.0122341446725137
16 "WALKING" "tBodyGyromeanX" -0.0122341446725137
16 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0122341446725137
16 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0122341446725137
17 "LAYING" "tBodyGyromeanX" -0.0146686177049565
17 "SITTING" "tBodyGyromeanX" -0.0146686177049565
17 "STANDING" "tBodyGyromeanX" -0.0146686177049565
17 "WALKING" "tBodyGyromeanX" -0.0146686177049565
17 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0146686177049565
17 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0146686177049565
18 "LAYING" "tBodyGyromeanX" -0.0373993798891484
18 "SITTING" "tBodyGyromeanX" -0.0373993798891484
18 "STANDING" "tBodyGyromeanX" -0.0373993798891484
18 "WALKING" "tBodyGyromeanX" -0.0373993798891484
18 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0373993798891484
18 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0373993798891484
19 "LAYING" "tBodyGyromeanX" -0.0385723953346511
19 "SITTING" "tBodyGyromeanX" -0.0385723953346511
19 "STANDING" "tBodyGyromeanX" -0.0385723953346511
19 "WALKING" "tBodyGyromeanX" -0.0385723953346511
19 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0385723953346511
19 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0385723953346511
20 "LAYING" "tBodyGyromeanX" -0.0242488811785028
20 "SITTING" "tBodyGyromeanX" -0.0242488811785028
20 "STANDING" "tBodyGyromeanX" -0.0242488811785028
20 "WALKING" "tBodyGyromeanX" -0.0242488811785028
20 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0242488811785028
20 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0242488811785028
21 "LAYING" "tBodyGyromeanX" -0.0276346639303578
21 "SITTING" "tBodyGyromeanX" -0.0276346639303578
21 "STANDING" "tBodyGyromeanX" -0.0276346639303578
21 "WALKING" "tBodyGyromeanX" -0.0276346639303578
21 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0276346639303578
21 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0276346639303578
22 "LAYING" "tBodyGyromeanX" -0.00800630644716511
22 "SITTING" "tBodyGyromeanX" -0.00800630644716511
22 "STANDING" "tBodyGyromeanX" -0.00800630644716511
22 "WALKING" "tBodyGyromeanX" -0.00800630644716511
22 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.00800630644716511
22 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.00800630644716511
23 "LAYING" "tBodyGyromeanX" -0.0220890418013172
23 "SITTING" "tBodyGyromeanX" -0.0220890418013172
23 "STANDING" "tBodyGyromeanX" -0.0220890418013172
23 "WALKING" "tBodyGyromeanX" -0.0220890418013172
23 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0220890418013172
23 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0220890418013172
24 "LAYING" "tBodyGyromeanX" -0.0212578096847769
24 "SITTING" "tBodyGyromeanX" -0.0212578096847769
24 "STANDING" "tBodyGyromeanX" -0.0212578096847769
24 "WALKING" "tBodyGyromeanX" -0.0212578096847769
24 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0212578096847769
24 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0212578096847769
25 "LAYING" "tBodyGyromeanX" -0.00298151164792176
25 "SITTING" "tBodyGyromeanX" -0.00298151164792176
25 "STANDING" "tBodyGyromeanX" -0.00298151164792176
25 "WALKING" "tBodyGyromeanX" -0.00298151164792176
25 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.00298151164792176
25 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.00298151164792176
26 "LAYING" "tBodyGyromeanX" -0.020659932105102
26 "SITTING" "tBodyGyromeanX" -0.020659932105102
26 "STANDING" "tBodyGyromeanX" -0.020659932105102
26 "WALKING" "tBodyGyromeanX" -0.020659932105102
26 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.020659932105102
26 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.020659932105102
27 "LAYING" "tBodyGyromeanX" -0.0608887602789628
27 "SITTING" "tBodyGyromeanX" -0.0608887602789628
27 "STANDING" "tBodyGyromeanX" -0.0608887602789628
27 "WALKING" "tBodyGyromeanX" -0.0608887602789628
27 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0608887602789628
27 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0608887602789628
28 "LAYING" "tBodyGyromeanX" -0.064496354556466
28 "SITTING" "tBodyGyromeanX" -0.064496354556466
28 "STANDING" "tBodyGyromeanX" -0.064496354556466
28 "WALKING" "tBodyGyromeanX" -0.064496354556466
28 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.064496354556466
28 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.064496354556466
29 "LAYING" "tBodyGyromeanX" -0.0101831910869331
29 "SITTING" "tBodyGyromeanX" -0.0101831910869331
29 "STANDING" "tBodyGyromeanX" -0.0101831910869331
29 "WALKING" "tBodyGyromeanX" -0.0101831910869331
29 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0101831910869331
29 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0101831910869331
30 "LAYING" "tBodyGyromeanX" -0.0354229280326632
30 "SITTING" "tBodyGyromeanX" -0.0354229280326632
30 "STANDING" "tBodyGyromeanX" -0.0354229280326632
30 "WALKING" "tBodyGyromeanX" -0.0354229280326632
30 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0354229280326632
30 "WALKING_UPSTAIRS" "tBodyGyromeanX" -0.0354229280326632
1 "LAYING" "tBodyGyromeanY" -0.0880722729400576
1 "SITTING" "tBodyGyromeanY" -0.0880722729400576
1 "STANDING" "tBodyGyromeanY" -0.0880722729400576
1 "WALKING" "tBodyGyromeanY" -0.0880722729400576
1 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0880722729400576
1 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0880722729400576
2 "LAYING" "tBodyGyromeanY" -0.0568420186817881
2 "SITTING" "tBodyGyromeanY" -0.0568420186817881
2 "STANDING" "tBodyGyromeanY" -0.0568420186817881
2 "WALKING" "tBodyGyromeanY" -0.0568420186817881
2 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0568420186817881
2 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0568420186817881
3 "LAYING" "tBodyGyromeanY" -0.0743565308442815
3 "SITTING" "tBodyGyromeanY" -0.0743565308442815
3 "STANDING" "tBodyGyromeanY" -0.0743565308442815
3 "WALKING" "tBodyGyromeanY" -0.0743565308442815
3 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0743565308442815
3 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0743565308442815
4 "LAYING" "tBodyGyromeanY" -0.0787229907785489
4 "SITTING" "tBodyGyromeanY" -0.0787229907785489
4 "STANDING" "tBodyGyromeanY" -0.0787229907785489
4 "WALKING" "tBodyGyromeanY" -0.0787229907785489
4 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0787229907785489
4 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0787229907785489
5 "LAYING" "tBodyGyromeanY" -0.0774316445596026
5 "SITTING" "tBodyGyromeanY" -0.0774316445596026
5 "STANDING" "tBodyGyromeanY" -0.0774316445596026
5 "WALKING" "tBodyGyromeanY" -0.0774316445596026
5 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0774316445596026
5 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0774316445596026
6 "LAYING" "tBodyGyromeanY" -0.0706129097498462
6 "SITTING" "tBodyGyromeanY" -0.0706129097498462
6 "STANDING" "tBodyGyromeanY" -0.0706129097498462
6 "WALKING" "tBodyGyromeanY" -0.0706129097498462
6 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0706129097498462
6 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0706129097498462
7 "LAYING" "tBodyGyromeanY" -0.0646077113078896
7 "SITTING" "tBodyGyromeanY" -0.0646077113078896
7 "STANDING" "tBodyGyromeanY" -0.0646077113078896
7 "WALKING" "tBodyGyromeanY" -0.0646077113078896
7 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0646077113078896
7 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0646077113078896
8 "LAYING" "tBodyGyromeanY" -0.091077509832669
8 "SITTING" "tBodyGyromeanY" -0.091077509832669
8 "STANDING" "tBodyGyromeanY" -0.091077509832669
8 "WALKING" "tBodyGyromeanY" -0.091077509832669
8 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.091077509832669
8 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.091077509832669
9 "LAYING" "tBodyGyromeanY" -0.0729884312991667
9 "SITTING" "tBodyGyromeanY" -0.0729884312991667
9 "STANDING" "tBodyGyromeanY" -0.0729884312991667
9 "WALKING" "tBodyGyromeanY" -0.0729884312991667
9 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0729884312991667
9 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0729884312991667
10 "LAYING" "tBodyGyromeanY" -0.0846403674590918
10 "SITTING" "tBodyGyromeanY" -0.0846403674590918
10 "STANDING" "tBodyGyromeanY" -0.0846403674590918
10 "WALKING" "tBodyGyromeanY" -0.0846403674590918
10 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0846403674590918
10 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0846403674590918
11 "LAYING" "tBodyGyromeanY" -0.0582275770813291
11 "SITTING" "tBodyGyromeanY" -0.0582275770813291
11 "STANDING" "tBodyGyromeanY" -0.0582275770813291
11 "WALKING" "tBodyGyromeanY" -0.0582275770813291
11 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0582275770813291
11 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0582275770813291
12 "LAYING" "tBodyGyromeanY" -0.0592027333975
12 "SITTING" "tBodyGyromeanY" -0.0592027333975
12 "STANDING" "tBodyGyromeanY" -0.0592027333975
12 "WALKING" "tBodyGyromeanY" -0.0592027333975
12 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0592027333975
12 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0592027333975
13 "LAYING" "tBodyGyromeanY" -0.0616613787494801
13 "SITTING" "tBodyGyromeanY" -0.0616613787494801
13 "STANDING" "tBodyGyromeanY" -0.0616613787494801
13 "WALKING" "tBodyGyromeanY" -0.0616613787494801
13 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0616613787494801
13 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0616613787494801
14 "LAYING" "tBodyGyromeanY" -0.0954921154823529
14 "SITTING" "tBodyGyromeanY" -0.0954921154823529
14 "STANDING" "tBodyGyromeanY" -0.0954921154823529
14 "WALKING" "tBodyGyromeanY" -0.0954921154823529
14 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0954921154823529
14 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0954921154823529
15 "LAYING" "tBodyGyromeanY" -0.075878845519878
15 "SITTING" "tBodyGyromeanY" -0.075878845519878
15 "STANDING" "tBodyGyromeanY" -0.075878845519878
15 "WALKING" "tBodyGyromeanY" -0.075878845519878
15 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.075878845519878
15 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.075878845519878
16 "LAYING" "tBodyGyromeanY" -0.0724444803980874
16 "SITTING" "tBodyGyromeanY" -0.0724444803980874
16 "STANDING" "tBodyGyromeanY" -0.0724444803980874
16 "WALKING" "tBodyGyromeanY" -0.0724444803980874
16 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0724444803980874
16 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0724444803980874
17 "LAYING" "tBodyGyromeanY" -0.082710926198038
17 "SITTING" "tBodyGyromeanY" -0.082710926198038
17 "STANDING" "tBodyGyromeanY" -0.082710926198038
17 "WALKING" "tBodyGyromeanY" -0.082710926198038
17 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.082710926198038
17 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.082710926198038
18 "LAYING" "tBodyGyromeanY" -0.0678200104982143
18 "SITTING" "tBodyGyromeanY" -0.0678200104982143
18 "STANDING" "tBodyGyromeanY" -0.0678200104982143
18 "WALKING" "tBodyGyromeanY" -0.0678200104982143
18 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0678200104982143
18 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0678200104982143
19 "LAYING" "tBodyGyromeanY" -0.0681420603177778
19 "SITTING" "tBodyGyromeanY" -0.0681420603177778
19 "STANDING" "tBodyGyromeanY" -0.0681420603177778
19 "WALKING" "tBodyGyromeanY" -0.0681420603177778
19 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0681420603177778
19 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0681420603177778
20 "LAYING" "tBodyGyromeanY" -0.0789448418069209
20 "SITTING" "tBodyGyromeanY" -0.0789448418069209
20 "STANDING" "tBodyGyromeanY" -0.0789448418069209
20 "WALKING" "tBodyGyromeanY" -0.0789448418069209
20 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0789448418069209
20 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0789448418069209
21 "LAYING" "tBodyGyromeanY" -0.0784719736838971
21 "SITTING" "tBodyGyromeanY" -0.0784719736838971
21 "STANDING" "tBodyGyromeanY" -0.0784719736838971
21 "WALKING" "tBodyGyromeanY" -0.0784719736838971
21 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0784719736838971
21 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0784719736838971
22 "LAYING" "tBodyGyromeanY" -0.0949661116922118
22 "SITTING" "tBodyGyromeanY" -0.0949661116922118
22 "STANDING" "tBodyGyromeanY" -0.0949661116922118
22 "WALKING" "tBodyGyromeanY" -0.0949661116922118
22 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0949661116922118
22 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0949661116922118
23 "LAYING" "tBodyGyromeanY" -0.0825972963754032
23 "SITTING" "tBodyGyromeanY" -0.0825972963754032
23 "STANDING" "tBodyGyromeanY" -0.0825972963754032
23 "WALKING" "tBodyGyromeanY" -0.0825972963754032
23 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0825972963754032
23 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0825972963754032
24 "LAYING" "tBodyGyromeanY" -0.0782440202677165
24 "SITTING" "tBodyGyromeanY" -0.0782440202677165
24 "STANDING" "tBodyGyromeanY" -0.0782440202677165
24 "WALKING" "tBodyGyromeanY" -0.0782440202677165
24 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0782440202677165
24 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0782440202677165
25 "LAYING" "tBodyGyromeanY" -0.083900354157824
25 "SITTING" "tBodyGyromeanY" -0.083900354157824
25 "STANDING" "tBodyGyromeanY" -0.083900354157824
25 "WALKING" "tBodyGyromeanY" -0.083900354157824
25 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.083900354157824
25 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.083900354157824
26 "LAYING" "tBodyGyromeanY" -0.0827415060904082
26 "SITTING" "tBodyGyromeanY" -0.0827415060904082
26 "STANDING" "tBodyGyromeanY" -0.0827415060904082
26 "WALKING" "tBodyGyromeanY" -0.0827415060904082
26 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0827415060904082
26 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0827415060904082
27 "LAYING" "tBodyGyromeanY" -0.0552177945716489
27 "SITTING" "tBodyGyromeanY" -0.0552177945716489
27 "STANDING" "tBodyGyromeanY" -0.0552177945716489
27 "WALKING" "tBodyGyromeanY" -0.0552177945716489
27 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0552177945716489
27 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0552177945716489
28 "LAYING" "tBodyGyromeanY" -0.0471474023101021
28 "SITTING" "tBodyGyromeanY" -0.0471474023101021
28 "STANDING" "tBodyGyromeanY" -0.0471474023101021
28 "WALKING" "tBodyGyromeanY" -0.0471474023101021
28 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0471474023101021
28 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0471474023101021
29 "LAYING" "tBodyGyromeanY" -0.0882883296441861
29 "SITTING" "tBodyGyromeanY" -0.0882883296441861
29 "STANDING" "tBodyGyromeanY" -0.0882883296441861
29 "WALKING" "tBodyGyromeanY" -0.0882883296441861
29 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0882883296441861
29 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0882883296441861
30 "LAYING" "tBodyGyromeanY" -0.0717482452402089
30 "SITTING" "tBodyGyromeanY" -0.0717482452402089
30 "STANDING" "tBodyGyromeanY" -0.0717482452402089
30 "WALKING" "tBodyGyromeanY" -0.0717482452402089
30 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0717482452402089
30 "WALKING_UPSTAIRS" "tBodyGyromeanY" -0.0717482452402089
1 "LAYING" "tBodyGyromeanZ" 0.0862641666597983
1 "SITTING" "tBodyGyromeanZ" 0.0862641666597983
1 "STANDING" "tBodyGyromeanZ" 0.0862641666597983
1 "WALKING" "tBodyGyromeanZ" 0.0862641666597983
1 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0862641666597983
1 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0862641666597983
2 "LAYING" "tBodyGyromeanZ" 0.0872599422291391
2 "SITTING" "tBodyGyromeanZ" 0.0872599422291391
2 "STANDING" "tBodyGyromeanZ" 0.0872599422291391
2 "WALKING" "tBodyGyromeanZ" 0.0872599422291391
2 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0872599422291391
2 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0872599422291391
3 "LAYING" "tBodyGyromeanZ" 0.0866875497119062
3 "SITTING" "tBodyGyromeanZ" 0.0866875497119062
3 "STANDING" "tBodyGyromeanZ" 0.0866875497119062
3 "WALKING" "tBodyGyromeanZ" 0.0866875497119062
3 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0866875497119062
3 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0866875497119062
4 "LAYING" "tBodyGyromeanZ" 0.0957174866009464
4 "SITTING" "tBodyGyromeanZ" 0.0957174866009464
4 "STANDING" "tBodyGyromeanZ" 0.0957174866009464
4 "WALKING" "tBodyGyromeanZ" 0.0957174866009464
4 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0957174866009464
4 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0957174866009464
5 "LAYING" "tBodyGyromeanZ" 0.0866267116745033
5 "SITTING" "tBodyGyromeanZ" 0.0866267116745033
5 "STANDING" "tBodyGyromeanZ" 0.0866267116745033
5 "WALKING" "tBodyGyromeanZ" 0.0866267116745033
5 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0866267116745033
5 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0866267116745033
6 "LAYING" "tBodyGyromeanZ" 0.0973130293888923
6 "SITTING" "tBodyGyromeanZ" 0.0973130293888923
6 "STANDING" "tBodyGyromeanZ" 0.0973130293888923
6 "WALKING" "tBodyGyromeanZ" 0.0973130293888923
6 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0973130293888923
6 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0973130293888923
7 "LAYING" "tBodyGyromeanZ" 0.0977671721406169
7 "SITTING" "tBodyGyromeanZ" 0.0977671721406169
7 "STANDING" "tBodyGyromeanZ" 0.0977671721406169
7 "WALKING" "tBodyGyromeanZ" 0.0977671721406169
7 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0977671721406169
7 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0977671721406169
8 "LAYING" "tBodyGyromeanZ" 0.0640867611561922
8 "SITTING" "tBodyGyromeanZ" 0.0640867611561922
8 "STANDING" "tBodyGyromeanZ" 0.0640867611561922
8 "WALKING" "tBodyGyromeanZ" 0.0640867611561922
8 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0640867611561922
8 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0640867611561922
9 "LAYING" "tBodyGyromeanZ" 0.109092913237986
9 "SITTING" "tBodyGyromeanZ" 0.109092913237986
9 "STANDING" "tBodyGyromeanZ" 0.109092913237986
9 "WALKING" "tBodyGyromeanZ" 0.109092913237986
9 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.109092913237986
9 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.109092913237986
10 "LAYING" "tBodyGyromeanZ" 0.0910265011879252
10 "SITTING" "tBodyGyromeanZ" 0.0910265011879252
10 "STANDING" "tBodyGyromeanZ" 0.0910265011879252
10 "WALKING" "tBodyGyromeanZ" 0.0910265011879252
10 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0910265011879252
10 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0910265011879252
11 "LAYING" "tBodyGyromeanZ" 0.087284109682356
11 "SITTING" "tBodyGyromeanZ" 0.087284109682356
11 "STANDING" "tBodyGyromeanZ" 0.087284109682356
11 "WALKING" "tBodyGyromeanZ" 0.087284109682356
11 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.087284109682356
11 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.087284109682356
12 "LAYING" "tBodyGyromeanZ" 0.0960742146838125
12 "SITTING" "tBodyGyromeanZ" 0.0960742146838125
12 "STANDING" "tBodyGyromeanZ" 0.0960742146838125
12 "WALKING" "tBodyGyromeanZ" 0.0960742146838125
12 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0960742146838125
12 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0960742146838125
13 "LAYING" "tBodyGyromeanZ" 0.098866059686422
13 "SITTING" "tBodyGyromeanZ" 0.098866059686422
13 "STANDING" "tBodyGyromeanZ" 0.098866059686422
13 "WALKING" "tBodyGyromeanZ" 0.098866059686422
13 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.098866059686422
13 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.098866059686422
14 "LAYING" "tBodyGyromeanZ" 0.0606712446996904
14 "SITTING" "tBodyGyromeanZ" 0.0606712446996904
14 "STANDING" "tBodyGyromeanZ" 0.0606712446996904
14 "WALKING" "tBodyGyromeanZ" 0.0606712446996904
14 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0606712446996904
14 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0606712446996904
15 "LAYING" "tBodyGyromeanZ" 0.0906658516
15 "SITTING" "tBodyGyromeanZ" 0.0906658516
15 "STANDING" "tBodyGyromeanZ" 0.0906658516
15 "WALKING" "tBodyGyromeanZ" 0.0906658516
15 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0906658516
15 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0906658516
16 "LAYING" "tBodyGyromeanZ" 0.0730144651530055
16 "SITTING" "tBodyGyromeanZ" 0.0730144651530055
16 "STANDING" "tBodyGyromeanZ" 0.0730144651530055
16 "WALKING" "tBodyGyromeanZ" 0.0730144651530055
16 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0730144651530055
16 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.0730144651530055
17 "LAYING" "tBodyGyromeanZ" 0.077025064375462
17 "SITTING" "tBodyGyromeanZ" 0.077025064375462
17 "STANDING" "tBodyGyromeanZ" 0.077025064375462
17 "WALKING" "tBodyGyromeanZ" 0.077025064375462
17 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.077025064375462
17 "WALKING_UPSTAIRS" "tBodyGyromeanZ" 0.077025064375462
18 "LAYING" "tBodyGyromeanZ" 0.0908402866868132
